game_id,homeG,awayG,status,home,away,phase,prop_date
19600,3,4,Final OT,Butler_University,Northern_Illinois_University,Regular,2024-9-6
19500,2,4,Final,East_Texas_Baptist_University,Texas_Tech_University,Regular,2024-9-6
19601,9,3,Final,Butler_University,Northern_Illinois_University,Regular,2024-9-7
19501,6,7,Final OT,East_Texas_Baptist_University,Texas_Tech_University,Regular,2024-9-7
21636,3,2,Final,Ferris_State_University,Central_Michigan_University,Regular,2024-9-13
19341,2,3,Final,University_of_Michigan_Flint,Kent_State_University,Regular,2024-9-13
21413,3,4,Final,Purdue_University,University_of_Notre_Dame,Regular,2024-9-13
20255,1,4,Final,Illinois_State_University,Indiana_University,Regular,2024-9-13
20739,8,0,Final,Dallas_Baptist_University,Texas_Tech_University,Regular,2024-9-13
22143,1,10,Final,Drake_University,Creighton_University,Regular,2024-9-13
19681,9,1,Final,University_of_Nebraska_at_Omaha,Northern_Illinois_University,Regular,2024-9-13
19720,11,2,Final,Northern_Arizona_University,Park_University,Regular,2024-9-13
22144,2,8,Final,Drake_University,Creighton_University,Regular,2024-9-14
19682,5,0,Final,University_of_Nebraska_at_Omaha,Northern_Illinois_University,Regular,2024-9-14
21373,5,4,Final OT,Central_Michigan_University,Ferris_State_University,Regular,2024-9-14
20256,5,10,Final,Illinois_State_University,Indiana_University,Regular,2024-9-14
19342,1,4,Final,University_of_Michigan_Flint,Kent_State_University,Regular,2024-9-14
20740,6,0,Final,Dallas_Baptist_University,Texas_Tech_University,Regular,2024-9-14
19721,6,4,Final,Northern_Arizona_University,Park_University,Regular,2024-9-14
21414,4,5,Final,Purdue_University,University_of_Notre_Dame,Regular,2024-9-15
19683,3,5,Final,University_of_Nebraska_at_Omaha,University_of_Nebraska,Regular,2024-9-16
19034,8,0,Final,Drury_University,Saint_Louis_University,Regular,2024-9-20
22003,6,1,Final,University_of_Notre_Dame,University_of_Nebraska_at_Omaha,Regular,2024-9-20
20006,8,2,Final,Miami_University,University_of_Pittsburgh_Johnstown,Regular,2024-9-20
19343,2,5,Final,University_of_Michigan_Flint,Western_Michigan_University,Regular,2024-9-20
20063,0,4,Final,University_of_Kansas,Missouri_State_University,Regular,2024-9-20
21496,-,-,7:00 pm CDT,"Wheaton_College,_IL.",Loyola_University_Chicago,Regular,2024-9-20
20989,3,10,Final,West_Chester_University,Indiana_University_of_Pennsylvania,Regular,2024-9-20
22611,3,6,Final,Marian_University,Northern_Illinois_University,Regular,2024-9-20
19537,3,2,Final,University_of_Arkansas,Dallas_Baptist_University,Regular,2024-9-20
19318,4,3,Final,Creighton_University,University_of_Nebraska,Regular,2024-9-20
19469,3,4,Final,Washington_University_of_Saint_Louis,Dordt_University,Regular,2024-9-20
19722,5,4,Final,Northern_Arizona_University,California_State_University_Long_Beach,Regular,2024-9-20
21622,1,8,Final,Park_University,Arizona_State_University,Regular,2024-9-20
19319,6,2,Final,Creighton_University,University_of_Nebraska,Regular,2024-9-21
20064,3,6,Final,University_of_Kansas,Missouri_State_University,Regular,2024-9-21
19035,4,3,Final,Drury_University,Saint_Louis_University,Regular,2024-9-21
19470,1,4,Final,Washington_University_of_Saint_Louis,Dordt_University,Regular,2024-9-21
21497,-,-,3:00 pm CDT,"Wheaton_College,_IL.",Loyola_University_Chicago,Regular,2024-9-21
19538,1,4,Final,University_of_Arkansas,Dallas_Baptist_University,Regular,2024-9-21
22889,6,1,Final,Northern_Illinois_University,Marian_University,Regular,2024-9-21
19723,7,3,Final,Northern_Arizona_University,California_State_University_Long_Beach,Regular,2024-9-21
20990,4,5,Final,West_Chester_University,Indiana_University_of_Pennsylvania,Regular,2024-9-21
19344,8,5,Final,University_of_Michigan_Flint,Western_Michigan_University,Regular,2024-9-21
20007,5,3,Final,Miami_University,University_of_Pittsburgh_Johnstown,Regular,2024-9-21
19577,5,0,Final,Loyola_Marymount_University,California_Lutheran_University,Regular,2024-9-21
18704,5,1,Final,Maryville_University,Illinois_State_University,Regular,2024-9-21
21623,3,4,Final,Park_University,Arizona_State_University,Regular,2024-9-21
18705,1,3,Final,Maryville_University,Illinois_State_University,Regular,2024-9-22
22004,2,4,Final,University_of_Notre_Dame,University_of_Nebraska_at_Omaha,Regular,2024-9-22
22982,-,-,6:45 pm EDT,Central_Maine_Community_College,University_of_New_Hampshire,Regular,2024-9-27
22005,7,1,Final,University_of_Notre_Dame,Dartmouth_College,Regular,2024-9-27
20312,0,4,Final,Case_Western_Reserve_University,West_Virginia_University,Regular,2024-9-27
19345,4,2,Final,University_of_Michigan_Flint,Robert_Morris_University,Regular,2024-9-27
19323,8,0,Final,Oakland_University,Miami_University,Regular,2024-9-27
20711,3,2,Final,University_of_Nebraska,University_of_Kansas,Regular,2024-9-27
19251,2,1,Final OT,Saint_Louis_University,University_of_Missouri,Regular,2024-9-27
20897,2,12,Final,Davenport_University,Western_Michigan_University,Regular,2024-9-27
20991,-,-,8:30 pm EDT,West_Chester_University,Stevenson_University,Regular,2024-9-27
19700,6,4,Final,Indiana_University,University_of_Cincinnati,Regular,2024-9-27
20929,7,4,Final,Grand_Valley_State_University,Central_Michigan_University,Regular,2024-9-27
19547,2,4,Final,Colorado_Mesa_University,United_States_Air_Force_Academy,Regular,2024-9-27
21560,7,3,Final,California_State_University_Long_Beach,Park_University,Regular,2024-9-27
22145,3,4,Final,Drake_University,Northern_Illinois_University,Regular,2024-9-27
23387,-,-,7:30 pm MDT,Colorado_College,University_of_Colorado_Colorado_Springs,Regular,2024-9-27
18707,4,1,Final,Maryville_University,Drury_University,Regular,2024-9-27
21992,0,6,Final,Grand_Canyon_University,Arizona_State_University,Regular,2024-9-27
19471,8,2,Final,Washington_University_of_Saint_Louis,Olivet_Nazarene_University,Regular,2024-9-27
19684,1,4,Final,University_of_Nebraska_at_Omaha,Dallas_Baptist_University,Regular,2024-9-27
21682,1,6,Final,Indiana_University_of_Pennsylvania,Lawrence_Tech,Regular,2024-9-27
21459,4,5,Final,Loyola_University_Chicago,Butler_University,Regular,2024-9-27
22146,5,6,Final SO,Drake_University,Northern_Illinois_University,Regular,2024-9-28
19324,6,1,Final,Oakland_University,Miami_University,Regular,2024-9-28
19701,3,2,Final,Indiana_University,University_of_Cincinnati,Regular,2024-9-28
22016,6,2,Final,Sacred_Heart_University,SUNY_Maritime_College,Regular,2024-9-28
19685,4,5,Final,University_of_Nebraska_at_Omaha,Dallas_Baptist_University,Regular,2024-9-28
19472,5,3,Final,Washington_University_of_Saint_Louis,Olivet_Nazarene_University,Regular,2024-9-28
21374,1,6,Final,Central_Michigan_University,Grand_Valley_State_University,Regular,2024-9-28
19548,3,5,Final,Colorado_Mesa_University,United_States_Air_Force_Academy,Regular,2024-9-28
19252,3,2,Final,Saint_Louis_University,University_of_Missouri,Regular,2024-9-28
20712,3,1,Final,University_of_Nebraska,University_of_Kansas,Regular,2024-9-28
21683,1,5,Final,Indiana_University_of_Pennsylvania,Lawrence_Tech,Regular,2024-9-28
19346,6,3,Final,University_of_Michigan_Flint,Robert_Morris_University,Regular,2024-9-28
19708,8,0,Final,Kent_State_University,Case_Western_Reserve_University,Regular,2024-9-28
21028,-,-,6:00 pm EDT,University_of_Massachusetts,University_of_Connecticut,Regular,2024-9-28
18706,5,2,Final,Maryville_University,Drury_University,Regular,2024-9-28
23388,-,-,5:00 pm MDT,Colorado_College,University_of_Colorado_Colorado_Springs,Regular,2024-9-28
22856,10,2,Final,Wentworth_Institute_of_Technology,Harvard_University,Regular,2024-9-28
21518,7,1,Final,University_of_Pittsburgh_Johnstown,University_of_Akron,Regular,2024-9-28
23077,5,3,Final,University_of_Michigan,Dartmouth_College,Regular,2024-9-28
19320,4,5,Final OT,Creighton_University,Dordt_University,Regular,2024-9-28
19282,5,2,Final,Loyola_Marymount_University,Park_University,Regular,2024-9-28
20022,13,0,Final,Western_Michigan_University,Davenport_University,Regular,2024-9-28
20999,1,7,Final,West_Virginia_University,Saint_Vincent_College,Regular,2024-9-28
21460,2,6,Final,Loyola_University_Chicago,Butler_University,Regular,2024-9-28
21993,-,-,8:15 pm PDT,Grand_Canyon_University,Arizona_State_University,Regular,2024-9-28
22972,3,6,Final,California_Lutheran_University,California_State_University_Long_Beach,Regular,2024-9-28
21029,14,1,Final,University_of_Massachusetts,Eastern_Connecticut_State_University,Regular,2024-9-29
21519,2,4,Final,University_of_Pittsburgh_Johnstown,Lawrence_Tech,Regular,2024-9-29
19340,4,0,Final,Maryville_University,Olivet_Nazarene_University,Regular,2024-9-29
23032,9,2,Final,Sacred_Heart_University,Curry_College,Regular,2024-9-29
22339,5,6,Final OT,Harvard_University,Wentworth_Institute_of_Technology,Regular,2024-9-29
21328,-,-,5:50 pm EDT,York_College_of_Pennsylvania,Stevenson_University,Regular,2024-9-29
21561,10,5,Final,California_State_University_Long_Beach,Park_University,Regular,2024-9-29
19580,-,-,8:30 pm EDT,Hope_College,Missouri_State_University,Regular,2024-10-3
19539,6,11,Final,University_of_Arkansas,University_of_Nebraska,Regular,2024-10-3
18708,1,2,Final SO,Maryville_University,Dordt_University,Regular,2024-10-3
19628,14,1,Final,Florida_Gulf_Coast_University,East_Texas_Baptist_University,Regular,2024-10-4
20257,0,5,Final,Illinois_State_University,University_of_Nebraska_at_Omaha,Regular,2024-10-4
22984,-,-,6:30 pm EDT,Grand_Valley_State_University,Missouri_State_University,Regular,2024-10-4
23198,5,4,Final,Michigan_State_University,Central_Michigan_University,Regular,2024-10-4
20313,3,11,Final,Case_Western_Reserve_University,Duquesne_University,Regular,2024-10-4
21321,9,5,Final,Saint_Thomas_Aquinas_College,York_College_of_Pennsylvania,Regular,2024-10-4
20065,5,8,Final,University_of_Kansas,Creighton_University,Regular,2024-10-4
19253,3,2,Final SO,Saint_Louis_University,Dordt_University,Regular,2024-10-4
21520,6,0,Final,Grand_Valley_State_University,University_of_Pittsburgh_Johnstown,Regular,2024-10-4
19237,5,3,Final,Olivet_Nazarene_University,Northwestern_University,Regular,2024-10-4
22890,-,-,7:30 pm CDT,Northern_Illinois_University,University_of_Wisconsin,Regular,2024-10-4
19581,2,6,Final,Miami_University,Hope_College,Regular,2024-10-4
19325,13,0,Final,Oakland_University,Trine_University,Regular,2024-10-4
22006,-,-,9:00 pm EDT,University_of_Notre_Dame,Trine_University,Regular,2024-10-4
22612,2,12,Final,Marian_University,Western_Michigan_University,Regular,2024-10-4
21533,5,4,Final,University_of_Cincinnati,University_of_Akron,Regular,2024-10-4
20741,1,2,Final,Dallas_Baptist_University,University_of_Nebraska,Regular,2024-10-4
21000,-,-,10:00 pm EDT,West_Virginia_University,Stevenson_University,Regular,2024-10-4
21624,2,10,Final,Park_University,Northern_Arizona_University,Regular,2024-10-4
19656,-,-,9:00 pm PDT,University_of_California_Irvine,California_Lutheran_University,Regular,2024-10-4
21431,-,-,9:00 pm PDT,University_of_California_Davis,University_of_San_Diego,Regular,2024-10-4
23637,-,-,9:15 pm PDT,Santa_Clara_University,Fresno_State_University,Regular,2024-10-4
20066,7,5,Final,University_of_Kansas,Creighton_University,Regular,2024-10-5
19752,0,11,Final,Trine_University,Oakland_University,Regular,2024-10-5
20898,3,9,Final,Davenport_University,Miami_University,Regular,2024-10-5
18709,3,4,Final,Maryville_University,Dordt_University,Regular,2024-10-5
21001,-,-,4:15 pm EDT,West_Virginia_University,Stevenson_University,Regular,2024-10-5
21375,1,7,Final,Central_Michigan_University,Michigan_State_University,Regular,2024-10-5
21729,5,3,Final,University_of_Wisconsin,Northern_Illinois_University,Regular,2024-10-5
19582,6,3,Final,Hope_College,University_of_Pittsburgh_Johnstown,Regular,2024-10-5
20258,1,5,Final,Illinois_State_University,University_of_Nebraska_at_Omaha,Regular,2024-10-5
22528,-,-,3:00 pm PDT,University_of_California_Santa_Cruz,University_of_California_Davis,Regular,2024-10-5
21315,4,2,Final,United_States_Coast_Guard_Academy,Harvard_University,Regular,2024-10-5
21952,14,0,Final,Saint_Vincent_College,Case_Western_Reserve_University,Regular,2024-10-5
22857,1,2,Final,Wentworth_Institute_of_Technology,University_of_Massachusetts,Regular,2024-10-5
22296,0,6,Final,Thomas_College,University_of_New_Hampshire,Regular,2024-10-5
22613,1,9,Final,Marian_University,Western_Michigan_University,Regular,2024-10-5
19629,15,0,Final,Florida_Gulf_Coast_University,East_Texas_Baptist_University,Regular,2024-10-5
19285,4,5,Final OT,Loyola_Marymount_University,California_State_University_Long_Beach,Regular,2024-10-5
21534,7,2,Final,University_of_Cincinnati,University_of_Akron,Regular,2024-10-5
20742,5,3,Final,Dallas_Baptist_University,University_of_Nebraska,Regular,2024-10-5
21357,4,3,Final,Northwestern_University,Olivet_Nazarene_University,Regular,2024-10-5
19621,3,7,Final,George_Mason_University,West_Chester_University,Regular,2024-10-5
19298,-,-,10:15 pm EDT,Merchant_Marine_Academy,York_College_of_Pennsylvania,Regular,2024-10-5
21625,2,3,Final SO,Park_University,Northern_Arizona_University,Regular,2024-10-5
20899,3,5,Final,Davenport_University,University_of_Pittsburgh_Johnstown,Regular,2024-10-6
21399,6,0,Final,Adrian_College,Trine_University,Regular,2024-10-6
22985,3,1,Final,Grand_Valley_State_University,Miami_University,Regular,2024-10-6
22340,3,11,Final,Harvard_University,University_of_Massachusetts,Regular,2024-10-6
22516,-,-,4:00 pm EDT,University_of_New_England,Dartmouth_College,Regular,2024-10-6
20594,2,5,Final,Worcester_Polytechnic_Institute,Curry_College,Regular,2024-10-6
22194,-,-,8:00 pm EDT,University_of_Connecticut,Eastern_Connecticut_State_University,Regular,2024-10-6
21994,4,3,Final,Grand_Canyon_University,Colorado_Mesa_University,Regular,2024-10-10
20878,-,-,6:45 pm EDT,Central_Maine_Community_College,Colorado_School_of_Mines,Regular,2024-10-11
19753,0,12,Final,Trine_University,Calvin_University,Regular,2024-10-11
